≤®±»,“˚”√ÀÆ,∂π,»‚,Ãºª,¬—,1133,23,4.50,26,30,24,34,300,-5,0,0,20,80,0,0,0,0,0,0,1,2,,,,,,2,1,1,6,101578,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,28
≤∆…Ò“Ø, Ø,∆§,§Õ¡,,,1134,50,5.00,62,42,38,40,100,0,0,0,0,100,30,30,30,30,30,30,1,41,52,152,508,505,200,2,1,1,7,101156,0,0,,10,10,,101,10,,10,10,,,,,,,,-1
ø®∆Ê, Ø,ƒæ,π«,œﬂ,—¿,1135,20,4.50,22,23,11,23,100,11,0,40,60,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100407,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,0
ø®∂˜√◊◊»,ƒæ,—¿,“∂,π«,§Õ¡,1136,26,4.50,30,31,25,23,200,11,0,70,30,0,0,0,0,0,0,0,1,311,316,323,305,,,1,1,1,7,101285,0,0,,0,500,,0,500,,0,500,,0,500,,0,500,,28
∞ŸƒÍ∫£÷˜»À, Ø,ƒæ,∆§,π«,œﬂ,1137,21,4.50,34,19,26,9,180,7,20,80,0,0,0,0,0,0,0,0,1,2,110,,,,,0,0,0,5,100349,0,1,,600,600,,600,600,,600,600,,600,600,,600,600,,13
º™—“øÛ,,,,,,1138,150,1.00,100,0,50,0,100,0,50,50,0,0,1000,1000,1000,1000,1000,1000,0,-1,-1,-1,-1,-1,-1,0,0,0,4,100470,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
»˝‹Ø¥Û…ﬂ,…∞Ã«,∂π,Ú·ÚÊ,,,1139,500,5.00,60,30,30,20,100,0,0,0,0,0,50,50,50,50,50,50,505,541,152,576,578,508,580,2,1,1,7,101722,0,0,,,,,,,,,,,,,,,,,-1
√¿¿≠,»‚,”„,¥Æ,—Œ, Ø,1140,35,4.50,20,38,53,24,150,7,100,0,0,0,0,0,0,0,0,0,1,2,,,,,,0,0,0,7,101760,1,1,,600,600,,600,600,,600,600,,600,600,,1200,1200,,11
√¿¿≠µ∞, Ø,ƒæ,∆§,π«,œﬂ,1145,35,4.50,20,37,52,24,150,11,100,0,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,7,101489,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,60,-1
∫⁄Œ⁄¡¶Õı,“˚”√ÀÆ,∞◊≤À,…∞Ã«,∆ªπ˚,√◊,1147,26,4.50,26,43,23,35,150,11,0,0,80,20,0,0,0,0,0,0,1,2,635,,,,,2,1,1,7,101871,1,1,,1200,1200,,1200,1200,,1200,1200,,1200,1200,,1200,1200,,0
¿Œ”¸Œ¿ ø,,,,,,1155,80,8.00,40,33,37,15,100,0,100,0,0,0,10,5,5,10,5,5,1,210,12,501,110,90,,1,1,1,6,100437,0,0,,,,,,,,,,,,,,,,,-1
¿◊∂˚,,,,,,1160,60,6.00,300,1,1,30,100,0,0,0,80,20,50,50,50,50,50,50,633,2,634,633,616,11,52,0,5,5,7,101815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
∫⁄∞µ π’ﬂ,Ã“,”Õ,∞¸–ƒ≤À,œ„πΩ,¿Ê,1161,50,6.00,40,30,40,40,100,11,20,0,0,80,10,10,10,10,10,10,110,613,508,580,575,152,13,1,1,1,4,101283,0,0,,0,300,,0,300,,0,300,,0,300,,0,300,,-1
¿œ Û,,,,,,1162,30,5.00,30,20,10,50,100,0,0,0,30,70,0,0,0,0,0,0,120,30,210,140,13,152,51,0,5,5,7,101178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
Œ÷ø¶,,,,,,1163,20,3.00,26,32,21,23,100,0,100,0,0,0,0,0,0,0,0,0,1,2,,,,,,0,10,10,7,100015,0,0,,,,,,,,,,,,,,,,10,-1
π˛¿˚∂˜Àπ,∆§,π«,◊¶,—¿,,1164,40,4.50,23,37,9,50,150,0,0,0,0,100,1,1,1,1,1,1,1,2,,,,,,2,1,1,6,101816,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,28
¿◊∂˚,,,,,,1165,60,6.00,250,10,10,30,100,0,0,0,80,20,50,50,50,50,50,50,152,605,13,500,508,616,210,0,5,5,7,101814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
¿◊∂˚,,,,,,1166,60,6.00,200,10,10,30,100,0,0,0,80,20,50,50,50,50,50,50,51,30,505,616,210,13,613,0,5,5,7,101813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1
∑ﬂ≈≠µƒø‚¬ÍÀπ,∆ªπ˚,µÿπœ,¿Ê,»‚,”„,1167,100,6.00,42,45,34,31,250,11,60,0,0,40,0,0,0,0,0,0,605,51,601,505,575,210,605,0,1,1,7,101444,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
∑ﬂ≈≠µƒÙ√±»Àπ,ª®÷¶,Û¶–∑,¡€,’¬”„,”„,1168,100,6.00,50,39,38,27,250,0,80,20,0,0,0,0,0,0,0,0,542,580,210,13,120,601,152,0,1,1,7,101453,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
∑ﬂ≈≠µƒ∑®◊»√…Ãÿ,ƒæ,∆§,π«,œﬂ,—¿,1169,100,6.00,37,30,45,26,150,-1,70,30,0,0,0,0,0,0,0,0,152,508,592,505,90,552,210,1,1,1,7,101456,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
∑ﬂ≈≠µƒø®¡¶¬Â—«, Ø,œﬂ,π«,»‚,√◊,1170,100,6.00,35,37,36,36,250,-1,0,0,20,80,0,0,0,0,0,0,13,152,210,580,601,41,613,1,1,1,7,101463,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
∑ﬂ≈≠µƒ∞ÓøÀ∆’Àπ, Ø,∆§,œﬂ,»‚,”„,1171,100,6.00,32,45,38,38,250,-1,0,0,80,20,0,0,0,0,0,0,605,120,616,505,41,152,543,1,1,1,7,101466,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
∑ﬂ≈≠µƒµœ—«π≈Àπ, Ø,ƒæ,»‚,”„,√◊,1172,100,6.00,42,40,44,23,250,-1,50,50,0,0,0,0,0,0,0,0,605,80,601,41,13,605,580,1,1,1,7,101468,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
∑ﬂ≈≠µƒŒ˜–ﬁ,»‚,”„,¥Æ,—Œ,”Õ,1173,100,6.00,40,43,48,23,300,-5,60,0,0,40,0,0,0,0,0,0,605,120,575,575,580,580,152,2,1,1,7,101472,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
∑ﬂ≈≠µƒ√◊ƒ·ƒŒ∞Õ, Ø,ƒæ,∆§,œﬂ,—¿,1174,100,6.00,40,35,31,49,250,-1,0,0,60,40,0,0,0,0,0,0,152,152,580,580,575,120,616,1,1,1,7,101478,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
∑ﬂ≈≠µƒº”π≈Ãÿ,»‚,¥Æ,—Œ,Ãºª,,1175,100,6.00,40,40,30,33,300,-5,0,20,80,0,0,0,0,0,0,0,152,120,152,601,592,580,505,2,1,1,7,101483,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
∑ﬂ≈≠µƒ“¡—«≈∑¿≥, Ø,ƒæ,»‚,”„,√◊,1176,100,6.00,28,30,26,28,250,-1,70,0,0,30,0,0,0,0,0,0,41,52,152,13,616,580,601,1,1,1,7,101485,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1
≤º¿Ô»¯∂˚,∆§,π«,◊¶,—¿,,1177,27,4.50,33,40,31,33,150,0,0,100,0,0,0,0,0,0,0,1,1,2,,,,,,2,1,1,6,101866,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,28
Œ÷øÀ±»,»‚,”„,¥Æ,—Œ,œﬂ,1178,26,4.50,38,40,15,37,150,11,0,0,70,30,0,0,0,0,0,0,1,2,638,,,,,2,1,1,6,101867,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,28
Œ÷Àπƒ∑,»‚,”„,¥Æ,—Œ,œﬂ,1179,26,4.50,42,35,20,34,150,11,70,30,0,0,0,0,0,0,0,0,1,2,638,,,,,2,1,1,6,101868,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,28
∞Õ—≈,“˚”√ÀÆ,∞◊≤À,…∞Ã«,∆ªπ˚,√◊,1180,23,4.50,26,36,21,34,150,11,0,0,30,70,0,0,0,0,0,0,1,2,637,,,,,2,1,1,7,101869,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,28
∞ÕÃÿ,“˚”√ÀÆ,∞◊≤À,…∞Ã«,∆ªπ˚,√◊,1181,23,4.50,29,33,25,29,150,11,70,30,0,0,0,0,0,0,0,0,1,2,637,,,,,2,1,1,7,101870,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,28
≤º“¡ø·, Ø,ƒæ,∆§,œﬂ,—¿,1182,29,4.50,34,44,23,34,150,11,0,90,10,0,0,0,0,0,0,0,1,2,,,,,,2,1,1,6,101876,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,1
Ω˚Ô¿˜º˜√, Ø,ƒæ,»‚,”„,√◊,1183,25,4.50,27,50,50,50,100,11,80,0,0,20,100,100,100,100,100,100,505,619,580,325,508,,,1,1,1,4,101282,0,1,,0,300,,0,300,,0,300,,0,300,,0,300,,-1
∑∆∂˚Ãÿ,»‚,”„,¥Æ,—Œ,œﬂ,1184,23,4.50,24,48,26,24,150,11,0,0,80,20,0,0,0,0,0,0,1,2,,,,,,2,1,1,6,101879,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,28
≤º¡÷Ãÿ,»‚,”„,¥Æ,—Œ,œﬂ,1185,23,4.50,31,44,30,21,150,11,80,20,0,0,0,0,0,0,0,0,1,2,,,,,,2,1,1,6,101880,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,28
ƒŒø≤Ãÿ,»‚,”„,¥Æ,—Œ,œﬂ,1186,27,4.50,29,50,28,28,250,11,0,40,60,0,0,0,0,0,0,0,1,2,640,,,,,2,6,1,6,101881,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,28
ƒŒ”Ó¬ﬁ,»‚,”„,¥Æ,—Œ,œﬂ,1187,27,4.50,31,48,31,24,250,11,80,0,0,20,0,0,0,0,0,0,1,2,640,,,,,2,6,1,6,101882,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,28
VIP¿˚‘Ú≈µ∂Ÿ,ƒæ,∆§,œﬂ,»‚,√◊,204,40,4.50,30,46,32,32,300,1,100,0,0,0,10,10,10,10,10,10,1,2,651,701,,,,0,7,3,7,101820,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
VIP—Ô∆Ê¬ÂÀπ,ƒæ,∆§,œﬂ,»‚,√◊,205,40,4.50,26,48,24,38,270,3,0,100,0,0,10,10,10,10,10,10,1,2,651,702,,,,0,7,3,7,101821,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
VIP∞Ó∆Ê≈µ,ƒæ,∆§,œﬂ,»‚,√◊,206,40,4.50,26,51,23,36,270,3,0,0,100,0,10,10,10,10,10,10,1,2,651,703,,,,0,7,3,7,101822,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
VIP≤º¬≥∂Ÿ,ƒæ,∆§,œﬂ,»‚,√◊,207,40,4.50,25,44,20,45,270,3,0,0,0,100,10,10,10,10,10,10,1,2,651,704,,,,0,7,3,7,101823,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
VIP∞Ó∆÷¬ÂÀπ,ƒæ,∆§,œﬂ,»‚,√◊,208,40,4.50,27,48,27,37,270,3,0,0,50,50,10,10,10,10,10,10,1,2,651,705,,,,0,7,3,7,101874,1,1,,300,300,,300,300,,300,300,,300,300,,300,300,,-1
≤®∆Êøœ, Ø,∆§,œﬂ,»‚,”„,1188,32,4.50,27,44,26,35,200,-3,80,20,0,0,0,0,0,0,0,0,1,2,649,,,,,2,5,3,7,101909,1,1,,1300,1300,,1300,1300,,1300,1300,,1300,1300,,1300,1300,,16
Õﬂ∆Êøœ, Ø,∆§,œﬂ,»‚,”„,1189,32,4.50,28,46,22,37,200,-3,0,80,20,0,0,0,0,0,0,0,1,2,649,,,,,2,5,3,7,101906,1,1,,1300,1300,,1300,1300,,1300,1300,,1300,1300,,1300,1300,,16
∏•∆Êøœ, Ø,∆§,œﬂ,»‚,”„,1190,32,4.50,26,48,24,36,200,-3,0,0,80,20,0,0,0,0,0,0,1,2,649,,,,,2,5,3,7,101907,1,1,,1300,1300,,1300,1300,,1300,1300,,1300,1300,,1300,1300,,16
≈∑∆Êøœ, Ø,∆§,œﬂ,»‚,”„,1191,32,4.50,25,44,20,43,200,-3,20,0,0,80,0,0,0,0,0,0,1,2,649,,,,,2,5,3,7,101908,1,1,,1300,1300,,1300,1300,,1300,1300,,1300,1300,,1300,1300,,16
À˛√€Ã·—≈,ƒæ, Ø,√◊,Ãºª,“˚”√ÀÆ,1192,30,5.00,30,30,30,30,100,0,0,100,0,0,10,10,10,50,10,10,1,2,-1,-1,-1,-1,-1,0,5,5,7,101167,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,2,-1
ƒ¶¬ÂÀ˜Àº,,,,,,1196,36,4.50,36,18,44,45,300,3,0,30,70,0,30,30,30,30,30,30,1,2,,,,,,2,5,5,5,101886,0,1,,,,,,,,,,,,,,,,,-1
ø®Œ÷ø‹∂˜,,,,,,1197,25,4.50,38,60,26,60,300,3,0,30,70,0,0,0,0,0,0,0,1,2,,,,,,2,1,1,6,101910,1,1,,,,,,,,,,,,,,,,,-1
ø®Œ÷≈·Ãÿ,,,,,,1198,25,4.50,38,60,26,60,300,3,70,0,0,30,0,0,0,0,0,0,1,2,,,,,,2,1,1,6,101911,1,1,,,,,,,,,,,,,,,,,-1
¿≥∏£,,,,,,1199,25,4.50,38,60,26,60,300,3,70,0,0,30,5,5,5,5,5,5,1,2,,,,,,2,2,2,6,101912,1,1,,,,,,,,,,,,,,,,,-1
¿÷∂‡,,,,,,1200,25,4.50,38,60,26,60,300,3,0,30,70,0,5,5,5,5,5,5,1,2,,,,,,2,2,2,6,101913,1,1,,,,,,,,,,,,,,,,,-1
5,,,,,,1201,25,5.00,38,60,26,60,300,3,0,90,10,0,10,10,10,10,10,10,1,2,,,,,,2,5,5,7,101914,0,1,,,,,,,,,,,,,,,,,-1
6,,,,,,1202,25,5.00,38,60,26,60,300,3,0,90,10,0,10,10,10,10,10,10,1,2,,,,,,2,5,5,7,101915,0,1,,,,,,,,,,,,,,,,,-1
7,,,,,,1203,25,5.00,38,60,26,60,300,3,0,90,10,0,10,10,10,10,10,10,1,2,,,,,,2,5,5,7,101916,0,1,,,,,,,,,,,,,,,,,-1
8,,,,,,1204,25,5.00,38,60,26,60,300,3,0,90,10,0,10,10,10,10,10,10,1,2,,,,,,2,5,5,7,101917,0,1,,,,,,,,,,,,,,,,,-1
∞¨∂˜øÀ,,,,,,1205,26,4.50,31,34,21,24,300,3,0,90,10,0,0,0,0,0,0,0,1,2,,,,,,1,1,4,7,101918,1,0,,,,,,,,,,,,,,,,,-1
∞¨√¿,,,,,,1206,26,4.50,29,36,16,25,300,3,0,0,50,50,0,0,0,0,0,0,1,2,,,,,,1,1,4,7,101919,1,0,,,,,,,,,,,,,,,,,-1
∞¨“,,,,,,1207,26,4.50,27,38,20,26,300,3,30,0,0,70,0,0,0,0,0,0,1,2,,,,,,1,1,4,7,101920,1,0,,,,,,,,,,,,,,,,,-1
∞¨øÀ∑Ú,,,,,,1208,26,4.50,30,36,18,22,300,3,90,10,0,0,0,0,0,0,0,0,1,2,,,,,,1,1,4,7,101921,1,0,,,,,,,,,,,,,,,,,-1
∞≤π≈¡¶,,,,,,1209,30,4.50,28,38,8,34,300,3,70,30,0,0,0,0,0,0,0,0,1,2,,,,,,2,5,2,7,101922,1,1,,,,,,,,,,,,,,,,,-1
Ù√ƒ·,,,,,,1210,30,4.50,26,42,5,37,300,3,0,80,20,0,0,0,0,0,0,0,1,2,,,,,,2,5,2,7,101923,1,1,,,,,,,,,,,,,,,,,-1
ø®ø®¡¶,,,,,,1211,30,4.50,27,46,6,35,300,3,0,0,80,20,0,0,0,0,0,0,1,2,,,,,,2,5,2,7,101924,1,1,,,,,,,,,,,,,,,,,-1
—«…™¡¶,,,,,,1212,30,4.50,24,39,3,43,300,3,20,0,0,80,0,0,0,0,0,0,1,2,,,,,,2,5,2,7,101925,1,1,,,,,,,,,,,,,,,,,-1
“¡∏•¿≠,,,,,,1213,28,4.50,26,32,12,31,300,3,0,0,60,40,0,0,0,0,0,0,1,2,,,,,,1,2,2,7,101926,1,1,,,,,,,,,,,,,,,,,-1
≈∑¿≠≈∑¿≠,,,,,,1214,28,4.50,24,34,10,30,300,3,40,0,0,60,0,0,0,0,0,0,1,2,,,,,,1,2,2,7,101927,1,1,,,,,,,,,,,,,,,,,-1
À˛À˛¿≠,,,,,,1215,28,4.50,27,36,14,30,300,3,70,30,0,0,0,0,0,0,0,0,1,2,,,,,,1,2,2,7,101928,1,1,,,,,,,,,,,,,,,,,-1
º™ƒ∑¿≠,,,,,,1216,28,4.50,25,33,13,33,300,3,0,50,50,0,0,0,0,0,0,0,1,2,,,,,,1,2,2,7,101929,1,1,,,,,,,,,,,,,,,,,-1
∞¬Àπø®,,,,,,1217,26,4.50,28,36,12,26,300,3,0,0,70,30,0,0,0,0,0,0,1,2,,,,,,1,2,2,7,101930,1,1,,,,,,,,,,,,,,,,,-1
ÀπÀπø®,,,,,,1218,26,4.50,26,32,9,30,300,3,50,0,0,50,0,0,0,0,0,0,1,2,,,,,,1,2,2,7,101931,1,1,,,,,,,,,,,,,,,,,-1
≤º¿ÔÀπø®,,,,,,1219,26,4.50,29,32,13,24,300,3,90,10,0,0,0,0,0,0,0,0,1,2,,,,,,1,2,2,7,101932,1,1,,,,,,,,,,,,,,,,,-1
∞ÓÀπø®,,,,,,1220,26,4.50,29,35,10,26,300,3,0,70,30,0,0,0,0,0,0,0,1,2,,,,,,1,2,2,7,101933,1,1,,,,,,,,,,,,,,,,,-1
ø®∆’¿Ú,,,,,,1221,32,4.50,33,45,30,30,300,3,60,0,0,40,2,2,2,2,2,2,1,2,,,,,,0,5,0,7,101934,1,1,,,,,,,,,,,,,,,,,-1
∫£≥Ëµ∞,,,,,,1222,100,4.50,10,0,0,0,300,3,0,100,0,0,9,9,9,9,9,9,1,2,,,,,,0,1,1,7,101935,1,1,,,,,,,,,,,,,,,,,-1
∆’∂‡ƒ«Õ–,,,,,,1223,33,4.50,32,33,30,20,300,3,0,0,20,80,3,3,3,3,3,3,1,2,,,,,,0,4,0,5,101944,1,0,,,,,,,,,,,,,,,,,-1
∆’Õ–Õ–,,,,,,1224,33,4.50,34,34,34,15,300,3,50,50,0,0,3,3,3,3,3,3,1,2,,,,,,0,4,0,5,101945,1,0,,,,,,,,,,,,,,,,,-1
“¡∆’Õ–,,,,,,1225,33,4.50,33,37,33,17,300,3,0,80,20,0,3,3,3,3,3,3,1,2,,,,,,0,4,0,5,101946,1,0,,,,,,,,,,,,,,,,,-1
∆’Õ–ø≤øÀ,,,,,,1226,33,4.50,33,37,32,17,300,3,0,0,90,10,3,3,3,3,3,3,1,2,,,,,,0,4,0,5,101947,1,0,,,,,,,,,,,,,,,,,-1
∞¨Àπ◊ø∂˜,,,,,,1227,200,9.00,100,80,80,200,300,3,0,100,0,0,99,99,99,99,99,99,1,2,,,,,,2,9,9,9,101948,1,1,,,,,,,,,,,,,,,,,-1
¬Âµ“¿◊≈µ,,,,,,1228,25,4.50,40,32,37,18,300,3,0,20,80,0,8,8,8,8,8,8,1,2,,,,,,0,5,4,4,101949,1,1,,,,,,,,,,,,,,,,,-1
¿◊≈µº™¬Â,,,,,,1229,25,4.50,38,28,35,22,300,3,30,0,0,70,8,8,8,8,8,8,1,2,,,,,,0,5,4,4,101950,1,1,,,,,,,,,,,,,,,,,-1
∏∂‡¿◊≈µ,,,,,,1230,25,4.60,45,29,42,17,300,3,60,40,0,0,8,8,8,8,8,8,1,2,,,,,,0,5,4,4,101951,1,1,,,,,,,,,,,,,,,,,-1
¿◊≈µ∑Ú,,,,,,1231,25,4.50,42,32,37,19,300,3,0,80,20,0,8,8,8,8,8,8,1,2,,,,,,0,5,4,4,101952,1,1,,,,,,,,,,,,,,,,,-1
µ¬π≈µ¬±¥Ãÿ,,,,,,1232,26,4.50,28,32,12,34,300,3,0,90,10,0,20,20,20,20,20,20,1,2,,,,,,0,5,1,7,101953,1,0,,,,,,,,,,,,,,,,,-1
∆ÊÀππ≈µ¬,,,,,,1233,26,4.50,26,31,10,36,300,3,10,0,0,90,20,20,20,20,20,20,1,2,,,,,,0,5,1,7,101954,1,0,,,,,,,,,,,,,,,,,-1
À˛¿≠π≈µ¬,,,,,,1234,26,4.50,28,31,13,31,300,3,80,20,0,0,20,20,20,20,20,20,1,2,,,,,,0,5,1,7,101955,1,0,,,,,,,,,,,,,,,,,-1
∫’π≈µ¬,,,,,,1235,26,4.50,27,33,11,34,300,3,0,0,80,20,20,20,20,20,20,20,1,2,,,,,,0,5,1,7,101956,1,0,,,,,,,,,,,,,,,,,-1
ø≤∆’¬ÂÀæ,,,,,,1236,25,4.50,36,42,35,28,300,3,60,40,0,0,10,10,10,10,10,10,1,2,,,,,,0,3,0,6,101957,1,0,,,,,,,,,,,,,,,,,-1
ø≤∆’∂Ÿ,,,,,,1237,25,4.50,35,42,32,30,300,3,30,0,0,70,10,10,10,10,10,10,1,2,,,,,,0,3,0,6,101958,1,0,,,,,,,,,,,,,,,,,-1
ø≤∆’±¥∂˚,,,,,,1238,25,4.50,35,45,30,29,300,3,0,0,80,20,10,10,10,10,10,10,1,2,,,,,,0,3,0,6,101959,1,0,,,,,,,,,,,,,,,,,-1
ø≤∞¬ƒ·—«,,,,,,1239,25,4.50,34,43,33,29,300,3,0,50,50,0,10,10,10,10,10,10,1,2,,,,,,0,3,0,6,101960,1,0,,,,,,,,,,,,,,,,,-1
–ﬁ∏Ò∂˚,,,,,,1240,26,4.50,31,42,28,18,300,3,0,0,90,10,10,10,10,10,10,10,1,2,,,,,,2,5,5,7,101961,1,1,,,,,,,,,,,,,,,,,-1
ƒ·–ﬁø¶,,,,,,1241,26,4.50,30,38,27,21,300,3,20,0,0,90,10,10,10,10,10,10,1,2,,,,,,2,5,5,7,101962,1,1,,,,,,,,,,,,,,,,,-1
–ﬁÃπ,,,,,,1242,26,4.50,33,36,26,18,300,3,70,30,0,0,10,10,10,10,10,10,1,2,,,,,,2,5,5,7,101963,1,1,,,,,,,,,,,,,,,,,-1
–ﬁƒ·–ﬁƒ·,,,,,,1243,26,4.50,31,41,26,22,300,3,0,70,30,0,10,10,10,10,10,10,1,2,,,,,,2,5,5,7,101964,1,1,,,,,,,,,,,,,,,,,-1
Àæø®∆Ê,,,,,,1244,32,4.50,40,55,11,44,300,3,10,90,0,0,35,35,35,35,35,35,1,2,,,,,,1,3,3,6,101990,1,1,,,,,,,,,,,,,,,,,-1
ƒ™¿Ôø®∆Ê,,,,,,1245,33,4.50,38,60,10,40,300,3,0,0,80,20,25,25,25,25,25,25,1,2,,,,,,1,3,3,7,101991,1,1,,,,,,,,,,,,,,,,,-1
–ﬁø®,,,,,,1246,23,4.50,28,42,31,36,300,3,100,0,0,0,0,0,0,0,0,0,1,2,,,,,,1,2,3,7,101992,1,0,,,,,,,,,,,,,,,,,-1
¬Íø®,,,,,,1247,23,4.50,26,44,28,38,300,3,0,0,100,0,0,0,0,0,0,0,1,2,,,,,,1,2,3,7,101993,1,0,,,,,,,,,,,,,,,,,-1
52,,,,,,1248,25,5.00,38,60,26,60,300,3,0,90,10,0,10,10,10,10,10,10,1,2,65,,,,,2,5,5,7,101994,0,1,,,,,,,,,,,,,,,,,-1
53,,,,,,1249,25,5.00,38,60,26,60,300,3,0,90,10,0,10,10,10,10,10,10,1,2,65,64,,,,2,5,5,7,101995,0,1,,,,,,,,,,,,,,,,,-1
54,,,,,,1250,25,5.00,38,60,26,60,300,3,0,90,10,0,10,10,10,10,10,10,1,2,65,64,,,,2,5,5,7,101996,0,1,,,,,,,,,,,,,,,,,-1
ø®øÀ—«Àπ,,,,,,1251,33,4.50,35,48,25,36,300,3,100,0,0,0,10,10,10,10,10,10,1,2,,,,,,2,4,1,7,101997,1,1,,,,,,,,,,,,,,,,,-1
ø®øÀ¥˜√…,,,,,,1252,33,4.50,35,52,20,38,300,3,0,10,90,0,10,10,10,10,10,10,1,2,,,,,,2,4,1,7,101998,1,1,,,,,,,,,,,,,,,,,-1
œƒøÀ,,,,,,1253,25,4.50,38,60,26,60,300,3,0,0,0,0,10,10,10,10,10,10,1,2,,,,,,2,5,5,7,101999,1,1,,,,,,,,,,,,,,,,,-1
œƒª˘,,,,,,1254,25,4.50,38,60,26,60,300,3,0,0,0,0,10,10,10,10,10,10,1,2,,,,,,2,5,5,7,102000,1,1,,,,,,,,,,,,,,,,,-1
∆§≈Û,,,,,,1255,25,4.50,38,60,26,60,300,3,0,0,0,100,15,15,15,15,15,15,1,2,,,,,,2,3,1,7,102001,0,1,,,,,,,,,,,,,,,,,-1
∆§¿≠µœ,,,,,,1256,25,4.50,38,60,26,60,300,3,10,90,0,0,15,15,15,15,15,15,1,2,,,,,,2,3,1,7,102002,0,1,,,,,,,,,,,,,,,,,-1
61,,,,,,1257,25,5.00,38,60,26,60,300,3,0,90,10,0,10,10,10,10,10,10,1,2,645,644,,,,2,5,5,7,102003,0,1,,,,,,,,,,,,,,,,,-1
62,,,,,,1258,25,5.00,38,60,26,60,300,3,0,90,10,0,10,10,10,10,10,10,1,2,645,644,,,,2,5,5,7,102004,0,1,,,,,,,,,,,,,,,,,-1
63,,,,,,1259,25,5.00,38,60,26,60,300,3,0,90,10,0,10,10,10,10,10,10,1,2,645,644,,,,2,5,5,7,102000,0,1,,,,,,,,,,,,,,,,,-1
64,,,,,,1260,25,5.00,38,60,26,60,300,3,0,90,10,0,10,10,10,10,10,10,1,2,645,644,,,,2,5,5,7,102001,0,1,,,,,,,,,,,,,,,,,-1
65,,,,,,1261,25,5.00,38,60,26,60,300,3,0,90,10,0,10,10,10,10,10,10,1,2,645,644,,,,2,5,5,7,102002,0,1,,,,,,,,,,,,,,,,,-1
66,,,,,,1262,25,5.00,38,60,26,60,300,3,0,90,10,0,10,10,10,10,10,10,1,2,645,644,,,,2,5,5,7,102003,0,1,,,,,,,,,,,,,,,,,-1
67,,,,,,1263,25,5.00,38,60,26,60,300,3,0,90,10,0,10,10,10,10,10,10,1,2,645,644,,,,2,5,5,7,102004,0,1,,,,,,,,,,,,,,,,,-1
68,,,,,,1264,25,5.00,38,60,26,60,300,3,0,90,10,0,10,10,10,10,10,10,1,2,645,644,,,,2,5,5,7,102005,0,1,,,,,,,,,,,,,,,,,-1
69,,,,,,1265,25,5.00,38,60,26,60,300,3,0,90,10,0,10,10,10,10,10,10,1,2,645,644,,,,2,5,5,7,102006,0,1,,,,,,,,,,,,,,,,,-1
70,,,,,,1266,25,5.00,38,60,26,60,300,3,0,90,10,0,10,10,10,10,10,10,1,2,645,644,,,,2,5,5,7,102007,0,1,,,,,,,,,,,,,,,,,-1
VIPÃ˚“¡≈µÀπ, Ø,∆§,œﬂ,»‚,”„,1267,40,4.50,30,50,25,35,200,-3,0,0,50,50,28,28,28,28,28,28,1,2,664,,,,,2,5,5,7,101819,1,1,,1300,1300,,1300,1300,,1300,1300,,1300,1300,,1300,1300,,16
